Employee Id,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole
224,Scott K Ricco,27,No,Non-Travel,1450,Research & Development,3,Medical,Male,79,1,Research Scientist,Divorced,2566,25326,1,Yes,15,3,1,1,2,1,1
226,Rosemarie K Fellows,50,No,Travel_Rarely,1452,Research & Development,3,Life Sciences,Female,53,5,Manager,Single,19926,17053,3,No,15,3,0,21,5,5,4
227,Lisette F Cowley,41,No,Travel_Rarely,465,Research & Development,3,Life Sciences,Male,56,1,Research Scientist,Divorced,2451,4609,4,No,12,3,1,13,2,9,8
228,Molly U Rasch,30,No,Travel_Rarely,1339,Sales,3,Life Sciences,Female,41,3,Sales Executive,Married,9419,8053,2,No,12,3,1,12,2,10,9
230,Felisha Q Ettinger,38,No,Travel_Rarely,702,Sales,4,Life Sciences,Female,59,2,Sales Executive,Single,8686,12930,4,No,22,4,0,12,2,8,3
231,Linwood H Carter,32,No,Travel_Rarely,120,Research & Development,5,Life Sciences,Male,43,1,Research Scientist,Single,3038,12430,3,No,20,4,0,8,2,5,4
233,Madelyn W Boos,27,No,Travel_Rarely,1157,Research & Development,3,Technical Degree,Male,51,1,Research Scientist,Married,3058,13364,0,Yes,16,3,1,6,3,5,2
235,Angelo B Fitzmaurice,19,Yes,Travel_Frequently,602,Sales,1,Technical Degree,Female,100,1,Sales Representative,Single,2325,20989,0,No,21,4,0,1,5,0,0
238,Gregory I Kidwell,36,No,Travel_Frequently,1480,Research & Development,2,Medical,Male,30,1,Laboratory Technician,Single,2088,15062,4,No,12,3,0,13,3,8,7
239,Bart B Gilcrease,30,No,Non-Travel,111,Research & Development,3,Medical,Male,66,2,Laboratory Technician,Divorced,3072,11012,1,No,11,3,2,12,4,12,9
240,Warner I Manly,45,No,Travel_Rarely,1268,Sales,2,Life Sciences,Female,30,2,Sales Executive,Divorced,5006,6319,4,Yes,11,3,1,9,3,5,4
241,Lala R Denman,56,No,Travel_Rarely,713,Research & Development,3,Life Sciences,Female,67,1,Research Scientist,Divorced,4257,13939,4,Yes,18,3,1,19,3,2,2
242,Elsie S Depaz,33,No,Travel_Rarely,134,Research & Development,3,Life Sciences,Male,90,1,Research Scientist,Single,2500,10515,0,No,14,3,0,4,2,3,1
243,Verla H Contreras,19,Yes,Travel_Rarely,303,Research & Development,3,Life Sciences,Male,47,1,Laboratory Technician,Single,1102,9241,1,No,22,4,0,1,3,1,0
244,America V Lobel,46,No,Travel_Rarely,526,Sales,2,Marketing,Female,92,3,Sales Executive,Divorced,10453,2137,1,No,25,4,3,24,2,24,13
245,Walter R Seddon,38,No,Travel_Rarely,1380,Research & Development,2,Life Sciences,Female,75,1,Laboratory Technician,Single,2288,6319,1,No,12,3,0,2,3,2,2
246,Margarito M Oxendine,31,No,Travel_Rarely,140,Research & Development,1,Medical,Female,95,1,Research Scientist,Married,3929,6984,8,Yes,23,4,1,7,0,4,2
247,Arnoldo D Mckeen,34,No,Travel_Rarely,629,Research & Development,2,Medical,Female,95,1,Research Scientist,Single,2311,5711,2,No,15,3,0,9,3,3,2
248,Kieth D Castelli,41,Yes,Travel_Rarely,1356,Sales,2,Marketing,Female,70,1,Sales Representative,Single,3140,21728,1,Yes,22,4,0,4,5,4,3
249,Ngoc P Pogue,50,No,Travel_Rarely,328,Research & Development,3,Medical,Male,86,1,Laboratory Technician,Married,3690,3425,2,No,15,3,1,5,2,3,2
250,Delana I Selfridge,53,No,Travel_Rarely,1084,Research & Development,2,Medical,Female,57,2,Manufacturing Director,Divorced,4450,26250,1,No,11,3,2,5,3,4,2
252,Liane U Grafton,33,No,Travel_Rarely,931,Research & Development,3,Medical,Female,72,1,Research Scientist,Married,2756,4673,1,No,13,3,1,8,5,8,7
253,Vikki N Lezama,40,No,Travel_Rarely,989,Research & Development,1,Medical,Female,46,5,Manager,Married,19033,6499,1,No,14,3,1,21,2,20,8
254,Allyn O Farrior,55,No,Travel_Rarely,692,Research & Development,4,Medical,Male,61,5,Research Director,Single,18722,13339,8,No,11,3,0,36,3,24,15
256,Glady Q Kump,34,No,Travel_Frequently,1069,Research & Development,1,Life Sciences,Male,45,2,Manufacturing Director,Married,9547,14074,1,No,17,3,0,10,2,10,9
258,Oscar R Bovee,51,No,Travel_Rarely,313,Research & Development,3,Medical,Female,98,4,Healthcare Representative,Single,13734,7192,3,No,18,3,0,21,6,7,7
259,Valene Z Woodmansee,52,No,Travel_Rarely,699,Research & Development,4,Life Sciences,Male,65,5,Manager,Married,19999,5678,0,No,14,3,1,34,5,33,18
260,Richard C Truman,27,No,Travel_Rarely,894,Research & Development,3,Medical,Female,99,1,Research Scientist,Single,2279,11781,1,No,16,3,0,7,2,7,7
261,Luigi G Lembo,35,Yes,Travel_Rarely,556,Research & Development,2,Life Sciences,Male,50,2,Manufacturing Director,Married,5916,15497,3,Yes,13,3,0,8,1,1,0
262,Isaiah G Parrish,43,No,Non-Travel,1344,Research & Development,3,Medical,Male,37,1,Research Scientist,Divorced,2089,5228,4,No,14,3,3,7,3,5,4
264,Scott D Torrey,45,No,Non-Travel,1195,Research & Development,2,Medical,Male,65,4,Manager,Married,16792,20462,9,No,23,4,1,22,1,20,8
267,Shirl M Caraballo,37,No,Travel_Rarely,290,Research & Development,3,Life Sciences,Male,65,1,Research Scientist,Married,3564,22977,1,Yes,12,3,1,8,3,8,7
269,Robin Z Stewart,35,No,Travel_Frequently,138,Research & Development,3,Medical,Female,37,2,Laboratory Technician,Single,4425,15986,5,No,11,3,0,10,5,6,2
270,Shasta P Depuy,42,No,Non-Travel,926,Research & Development,2,Medical,Female,36,2,Manufacturing Director,Divorced,5265,16439,2,No,16,3,1,11,5,5,3
271,Jorge R Coghlan,38,No,Travel_Rarely,1261,Research & Development,4,Life Sciences,Male,88,2,Manufacturing Director,Married,6553,7259,9,No,14,3,0,14,3,1,0
273,Myles G Strum,38,No,Travel_Rarely,1084,Research & Development,3,Technical Degree,Male,54,2,Manufacturing Director,Married,6261,4185,3,No,18,3,1,9,3,7,7
274,Herlinda U Negron,27,No,Travel_Frequently,472,Research & Development,1,Technical Degree,Male,60,2,Manufacturing Director,Married,4298,9679,5,No,19,3,1,6,1,2,2
275,Debbie C Lipsey,49,No,Non-Travel,1002,Research & Development,4,Life Sciences,Male,92,2,Manufacturing Director,Divorced,6804,23793,1,Yes,15,3,2,7,0,7,7
277,Jenell S Sauers,34,No,Travel_Frequently,878,Research & Development,4,Medical,Male,43,1,Research Scientist,Divorced,3815,5972,1,Yes,17,3,1,5,4,5,3
281,Leda Y Fabre,40,No,Travel_Rarely,905,Research & Development,2,Medical,Male,99,2,Laboratory Technician,Married,2741,16523,8,Yes,15,3,1,15,2,7,2
282,Edmundo R Rew,38,Yes,Travel_Rarely,1180,Research & Development,1,Medical,Male,70,2,Healthcare Representative,Married,6673,11354,7,Yes,19,3,0,17,2,1,0
283,Gerry D Woolery,29,Yes,Travel_Rarely,121,Sales,3,Marketing,Female,35,3,Sales Executive,Married,7639,24525,1,No,22,4,3,10,3,10,4
284,Berna Z Stoller,22,No,Travel_Rarely,1136,Research & Development,3,Life Sciences,Male,60,1,Research Scientist,Divorced,2328,12392,1,Yes,16,3,1,4,2,4,2
286,Adam B Katzer,36,No,Travel_Frequently,635,Research & Development,1,Medical,Female,73,1,Laboratory Technician,Single,2153,7703,1,No,13,3,0,8,2,8,1
287,Kellee L Gravelle,40,No,Non-Travel,1151,Research & Development,5,Life Sciences,Male,63,2,Healthcare Representative,Married,4876,14242,9,No,14,3,1,5,5,3,2
288,Shavon K Wescott,46,No,Travel_Rarely,644,Research & Development,4,Medical,Male,97,3,Healthcare Representative,Divorced,9396,12368,7,No,16,3,1,17,3,4,2
291,Rozanne N Mielke,32,Yes,Travel_Rarely,1045,Sales,4,Medical,Male,32,3,Sales Executive,Married,10400,25812,1,No,11,3,0,14,2,14,8
292,Randee O Cassity,30,No,Non-Travel,829,Research & Development,1,Life Sciences,Male,88,3,Manufacturing Director,Single,8474,20925,1,No,22,4,0,12,2,11,8
293,Shemika D Porterfield,27,No,Travel_Frequently,1242,Sales,3,Life Sciences,Female,90,2,Sales Executive,Single,9981,12916,1,No,14,3,0,7,2,7,7
296,Donte H Granger,51,No,Travel_Rarely,1469,Research & Development,4,Life Sciences,Male,81,3,Research Director,Married,12490,15736,5,No,16,3,2,16,5,10,9
297,Ahmed I Strope,30,Yes,Travel_Rarely,1005,Research & Development,3,Technical Degree,Female,88,1,Research Scientist,Single,2657,8556,5,Yes,11,3,0,8,5,5,2
298,Boris A Mccown,41,No,Travel_Rarely,896,Sales,3,Life Sciences,Female,75,3,Manager,Single,13591,14674,3,Yes,18,3,0,16,3,1,0
299,Omer H Moultrie,30,Yes,Travel_Frequently,334,Sales,4,Marketing,Female,52,2,Sales Executive,Single,6696,22967,5,No,15,3,0,9,5,6,3
300,Hiram K Stokely,29,Yes,Travel_Rarely,992,Research & Development,3,Technical Degree,Male,85,1,Research Scientist,Single,2058,19757,0,No,14,3,0,7,1,6,2
302,Deanna P Scoggin,45,No,Non-Travel,1052,Sales,3,Medical,Female,57,3,Sales Executive,Single,8865,16840,6,No,12,3,0,23,2,19,7
303,Maris S Briggs,54,No,Travel_Rarely,1147,Sales,3,Marketing,Female,52,2,Sales Executive,Married,5940,17011,2,No,14,3,1,16,4,6,2
304,Lona T Collar,36,No,Travel_Rarely,1396,Research & Development,2,Life Sciences,Male,62,2,Laboratory Technician,Single,5914,9945,8,No,16,3,0,16,3,13,11
305,Eldridge M Benningfield,33,No,Travel_Rarely,147,Research & Development,4,Medical,Female,47,1,Research Scientist,Married,2622,13248,6,No,21,4,0,7,3,3,2
306,Jimmie A Rorie,37,No,Travel_Frequently,663,Research & Development,3,Other,Male,47,3,Research Director,Divorced,12185,10056,1,Yes,14,3,3,10,1,10,8
307,Rachelle M Burkhead,38,No,Travel_Rarely,119,Sales,3,Life Sciences,Male,76,3,Sales Executive,Divorced,10609,9647,0,No,12,3,2,17,6,16,10
308,Miguel P Karp,31,No,Non-Travel,979,Research & Development,4,Medical,Male,90,2,Manufacturing Director,Married,4345,4381,0,No,12,3,1,6,2,5,4
309,Raye T Willmon,59,No,Travel_Rarely,142,Research & Development,3,Life Sciences,Male,70,1,Research Scientist,Married,2177,8456,3,No,17,3,1,7,6,1,0
311,Christi H Amaker,37,No,Travel_Frequently,319,Sales,4,Marketing,Male,41,1,Sales Representative,Divorced,2793,2539,4,No,17,3,1,13,2,9,8
312,Liberty A Shroyer,29,No,Travel_Frequently,1413,Sales,1,Medical,Female,42,3,Sales Executive,Married,7918,6599,1,No,14,3,1,11,5,11,10
314,Zack H Mumaw,35,No,Travel_Frequently,944,Sales,3,Marketing,Female,92,3,Sales Executive,Single,8789,9096,1,No,14,3,0,10,3,10,7
315,Blanch Y Mysliwiec,29,Yes,Travel_Rarely,896,Research & Development,1,Medical,Male,86,1,Research Scientist,Single,2389,14961,1,Yes,13,3,0,4,3,4,3
316,Tammy Z Lorentz,52,No,Travel_Rarely,1323,Research & Development,3,Life Sciences,Female,89,1,Laboratory Technician,Single,3212,3300,7,No,15,3,0,6,3,2,2
319,Maximina K Frates,42,No,Travel_Rarely,532,Research & Development,2,Technical Degree,Male,58,5,Manager,Married,19232,4933,1,No,11,3,0,22,3,22,17
321,Kiara G Abrahamson,59,No,Travel_Rarely,818,Human Resources,2,Medical,Male,52,1,Human Resources,Married,2267,25657,8,No,17,3,0,7,2,2,2
323,Retha G Nealy,50,No,Travel_Rarely,854,Sales,4,Medical,Female,68,5,Manager,Divorced,19517,24118,3,No,11,3,1,32,3,7,0
325,Andre Q Maxon,33,Yes,Travel_Rarely,813,Research & Development,3,Medical,Male,58,1,Laboratory Technician,Married,2436,22149,5,Yes,13,3,1,8,2,5,4
327,Vern T Lomeli,43,No,Travel_Rarely,1034,Sales,3,Marketing,Female,80,4,Manager,Married,16064,7744,5,Yes,22,4,1,22,3,17,13
328,Erin K Stclair,33,Yes,Travel_Rarely,465,Research & Development,2,Life Sciences,Female,39,1,Laboratory Technician,Married,2707,21509,7,No,20,4,0,13,3,9,7
329,Detra D Rymer,52,No,Non-Travel,771,Sales,4,Life Sciences,Male,79,5,Manager,Single,19068,21030,1,Yes,18,3,0,33,2,33,7
330,Doug B Southwick,32,No,Travel_Rarely,1401,Sales,2,Life Sciences,Female,56,1,Sales Representative,Married,3931,20990,2,No,11,3,1,6,5,4,3
331,Gia M Casas,32,Yes,Travel_Rarely,515,Research & Development,3,Life Sciences,Male,62,1,Laboratory Technician,Single,3730,9571,0,Yes,14,3,0,4,2,3,2
332,Emeline I Richer,39,No,Travel_Rarely,1431,Research & Development,4,Medical,Female,96,1,Laboratory Technician,Divorced,2232,15417,7,No,14,3,3,7,1,3,2
333,Richard J Fetter,32,No,Non-Travel,976,Sales,4,Marketing,Male,100,2,Sales Executive,Married,4465,12069,0,No,18,3,0,4,2,3,2
334,Rick Y Haefner,41,No,Travel_Rarely,1411,Research & Development,2,Life Sciences,Male,36,2,Research Scientist,Divorced,3072,19877,2,No,16,3,2,17,2,1,0
335,Shannon J Force,40,No,Travel_Rarely,1300,Research & Development,2,Technical Degree,Male,62,2,Research Scientist,Divorced,3319,24447,1,No,17,3,2,9,3,9,8
336,Gabriel E Pearsall,45,No,Travel_Rarely,252,Research & Development,3,Other,Male,70,5,Manager,Married,19202,15970,0,No,11,3,1,25,2,24,0
337,Geri M Tuthill,31,No,Travel_Frequently,1327,Research & Development,4,Medical,Male,73,3,Research Director,Divorced,13675,13523,9,No,12,3,1,9,3,2,2
338,Lauren R Hennessy,33,No,Travel_Rarely,832,Research & Development,4,Life Sciences,Female,63,1,Research Scientist,Married,2911,14776,1,No,13,3,1,2,2,2,2
339,Monty C Hughes,34,No,Travel_Rarely,470,Research & Development,4,Life Sciences,Male,84,2,Manufacturing Director,Married,5957,23687,6,No,13,3,1,13,3,11,9
340,Bryant L Kinsman,37,No,Travel_Rarely,1017,Research & Development,2,Medical,Female,83,1,Research Scientist,Married,3920,18697,2,No,14,3,1,17,2,3,1
341,Giovanna M Clift,45,No,Travel_Frequently,1199,Research & Development,4,Life Sciences,Male,77,2,Manufacturing Director,Married,6434,5118,4,No,17,3,1,9,1,3,2
342,Tracie J Winebarger,37,Yes,Travel_Frequently,504,Research & Development,3,Medical,Male,61,3,Manufacturing Director,Divorced,10048,22573,6,No,11,3,2,17,5,1,0
343,Narcisa C Rayburn,39,No,Travel_Frequently,505,Research & Development,4,Technical Degree,Female,64,3,Healthcare Representative,Single,10938,6420,0,No,25,4,0,20,1,19,6
346,Almeda M Dunford,29,No,Travel_Rarely,665,Research & Development,3,Life Sciences,Male,60,1,Research Scientist,Single,2340,22673,1,No,19,3,0,6,1,6,5
347,Melida R Corle,42,No,Travel_Rarely,916,Research & Development,2,Life Sciences,Female,82,2,Research Scientist,Single,6545,23016,3,Yes,13,3,0,10,1,3,2
349,Armando H Seaborn,29,No,Travel_Rarely,1247,Sales,2,Marketing,Male,45,2,Sales Executive,Divorced,6931,10732,2,No,14,3,1,10,2,3,2
350,Efrain L Wass,25,No,Travel_Rarely,685,Research & Development,3,Life Sciences,Female,62,2,Manufacturing Director,Married,4898,7505,0,No,12,3,2,5,3,4,2
351,Edra M Guthrie,42,No,Travel_Rarely,269,Research & Development,3,Medical,Female,56,1,Laboratory Technician,Divorced,2593,8007,0,Yes,11,3,1,10,4,9,6
352,Harland S Renshaw,40,No,Travel_Rarely,1416,Research & Development,2,Medical,Male,49,5,Research Director,Divorced,19436,5949,0,No,19,3,1,22,5,21,7
353,Leroy H Styron,51,No,Travel_Rarely,833,Research & Development,3,Life Sciences,Male,96,1,Research Scientist,Married,2723,23231,1,No,11,3,0,1,0,1,0
355,Maryln H Springfield,31,Yes,Travel_Frequently,307,Research & Development,2,Medical,Male,71,1,Laboratory Technician,Single,3479,11652,0,No,11,3,0,6,2,5,4
359,Elenora S Whitehill,32,No,Travel_Frequently,1311,Research & Development,3,Life Sciences,Male,100,1,Laboratory Technician,Married,2794,26062,1,No,20,4,0,5,3,5,1
361,Izola E Ye,38,No,Non-Travel,1327,Sales,2,Life Sciences,Male,39,2,Sales Executive,Married,5249,19682,3,No,18,3,1,13,0,8,7
362,Dorethea U Engram,32,No,Travel_Rarely,128,Research & Development,1,Technical Degree,Male,84,2,Laboratory Technician,Single,2176,19737,4,No,13,3,0,9,5,6,2
363,Anibal F Pieper,46,No,Travel_Rarely,488,Sales,3,Technical Degree,Female,75,4,Manager,Married,16872,14977,3,Yes,12,3,1,28,2,7,7
364,Ula W Hartl,28,Yes,Travel_Rarely,529,Research & Development,4,Life Sciences,Male,79,1,Laboratory Technician,Single,3485,14935,2,No,11,3,0,5,5,0,0
366,Latanya C Law,29,No,Travel_Rarely,1210,Sales,3,Medical,Male,78,2,Sales Executive,Married,6644,3687,2,No,19,3,2,10,2,0,0
367,Brent U Perlman,31,No,Travel_Rarely,1463,Research & Development,3,Medical,Male,64,2,Healthcare Representative,Married,5582,14408,0,No,21,4,1,10,2,9,0
369,Eveline B Strecker,25,No,Non-Travel,675,Research & Development,2,Life Sciences,Male,85,2,Healthcare Representative,Divorced,4000,18384,1,No,12,3,2,6,2,6,3
372,Keila A Lucas,45,No,Travel_Rarely,1385,Research & Development,2,Medical,Male,79,4,Healthcare Representative,Married,13496,7501,0,Yes,14,3,0,21,2,20,7
373,Aliza X Sammons,36,No,Travel_Rarely,1403,Research & Development,3,Life Sciences,Male,47,1,Laboratory Technician,Married,3210,20251,0,No,11,3,1,16,4,15,13
374,Bennie E Manfredi,55,No,Travel_Rarely,452,Research & Development,3,Medical,Male,81,5,Manager,Single,19045,18938,0,Yes,14,3,0,37,2,36,10
376,Lucinda Z Borton,47,Yes,Non-Travel,666,Research & Development,4,Life Sciences,Male,88,3,Manager,Married,11849,10268,1,Yes,12,3,1,10,2,10,7
377,Keila F Lofland,28,No,Travel_Rarely,1158,Research & Development,3,Medical,Male,94,1,Research Scientist,Married,2070,2613,1,No,23,4,1,5,3,5,2
378,Royce K Goodwyn,37,No,Travel_Rarely,228,Sales,4,Medical,Male,98,2,Sales Executive,Married,6502,22825,4,No,14,3,1,7,5,5,4
379,Rickey I Delk,21,No,Travel_Rarely,996,Research & Development,2,Medical,Male,100,1,Research Scientist,Single,3230,10531,1,No,17,3,0,3,4,3,2
380,Delsie R Tennison,37,No,Non-Travel,728,Research & Development,4,Medical,Female,80,3,Research Director,Divorced,13603,11677,2,Yes,18,3,2,15,2,5,2
381,Jayme B Shimer,35,No,Travel_Rarely,1315,Research & Development,3,Life Sciences,Female,71,3,Manager,Divorced,11996,19100,7,No,18,3,1,10,6,7,7
382,Gilbert M Wolfgram,38,No,Travel_Rarely,322,Sales,2,Medical,Female,44,2,Sales Executive,Divorced,5605,19191,1,Yes,24,4,1,8,3,8,0
384,Isabella X Russell,26,No,Travel_Frequently,1479,Research & Development,3,Life Sciences,Female,84,2,Manufacturing Director,Divorced,6397,26767,1,No,20,4,1,6,6,6,5
385,Rueben X Pidgeon,50,No,Travel_Rarely,797,Research & Development,1,Life Sciences,Male,96,5,Research Director,Divorced,19144,15815,3,No,14,3,2,28,4,10,4
386,Raymond U Flavin,53,No,Travel_Rarely,1070,Research & Development,4,Medical,Male,45,4,Research Director,Married,17584,21016,3,Yes,16,3,3,21,5,5,3
387,Larry K Mash,42,No,Travel_Rarely,635,Sales,1,Life Sciences,Male,99,2,Sales Executive,Married,4907,24532,1,No,25,4,0,20,3,20,16
388,Nicolle A Crothers,29,No,Travel_Frequently,442,Sales,2,Life Sciences,Male,44,2,Sales Executive,Single,4554,20260,1,No,18,3,0,10,3,10,7
389,Gustavo F Rouse,55,No,Travel_Rarely,147,Research & Development,2,Technical Degree,Male,37,2,Laboratory Technician,Married,5415,15972,3,Yes,19,3,1,12,4,10,7
390,Victoria H Musson,26,No,Travel_Frequently,496,Research & Development,2,Medical,Male,60,2,Healthcare Representative,Married,4741,22722,1,Yes,13,3,1,5,3,5,3
391,Dawne Y Gardner,37,No,Travel_Rarely,1372,Research & Development,3,Life Sciences,Female,42,1,Research Scientist,Single,2115,15881,1,No,12,3,0,17,3,17,12
392,Newton L Cromartie,44,Yes,Travel_Frequently,920,Research & Development,3,Life Sciences,Male,43,1,Laboratory Technician,Divorced,3161,19920,3,Yes,22,4,1,19,0,1,0
393,Doria Z Crouse,38,No,Travel_Rarely,688,Research & Development,4,Life Sciences,Male,82,2,Healthcare Representative,Divorced,5745,18899,9,No,14,3,1,10,2,2,2
394,Gerry X Koh,26,Yes,Travel_Rarely,1449,Research & Development,4,Medical,Male,45,1,Laboratory Technician,Divorced,2373,14180,2,Yes,13,3,1,5,2,3,2
395,Audrea K Papineau,28,No,Travel_Rarely,1117,Research & Development,2,Life Sciences,Female,66,1,Research Scientist,Single,3310,4488,1,No,21,4,0,5,3,5,3
396,Rhett H Goode,49,No,Travel_Frequently,636,Research & Development,4,Life Sciences,Female,35,5,Research Director,Single,18665,25594,9,Yes,11,3,0,22,4,3,2
397,Royal U Okeefe,36,No,Travel_Rarely,506,Research & Development,3,Technical Degree,Male,30,2,Research Scientist,Single,4485,26285,4,No,12,3,0,10,2,8,0
399,Keith Q Ofarrell,31,No,Travel_Frequently,444,Sales,3,Marketing,Female,84,1,Sales Representative,Divorced,2789,3909,1,No,11,3,1,2,5,2,2
401,Exie C Bradham,26,Yes,Travel_Rarely,950,Sales,4,Marketing,Male,48,2,Sales Executive,Single,5828,8450,1,Yes,12,3,0,8,0,8,7
403,George U Clouser,37,No,Travel_Frequently,889,Research & Development,3,Medical,Male,53,1,Research Scientist,Married,2326,11411,1,Yes,12,3,3,4,3,4,2
404,Benny S Brinker,42,No,Travel_Frequently,555,Sales,3,Marketing,Female,77,4,Sales Executive,Married,13525,14864,5,No,14,3,1,23,2,20,4
405,Forrest Q Zell,18,Yes,Travel_Rarely,230,Research & Development,3,Life Sciences,Male,54,1,Laboratory Technician,Single,1420,25233,1,No,13,3,0,0,2,0,0
406,Audrie X Mccammon,35,No,Travel_Rarely,1232,Sales,3,Marketing,Male,96,3,Sales Executive,Married,8020,5100,0,No,15,3,2,12,3,11,9
407,Marylyn K Ditto,36,No,Travel_Frequently,566,Research & Development,4,Life Sciences,Male,81,1,Laboratory Technician,Married,3688,7122,4,No,18,3,2,4,2,1,0
408,Kori J Fairfax,51,No,Travel_Rarely,1302,Research & Development,3,Medical,Male,84,2,Manufacturing Director,Divorced,5482,16321,5,No,18,3,1,13,3,4,1
410,Lamar W Estill,41,No,Travel_Rarely,334,Sales,4,Life Sciences,Male,88,4,Manager,Single,16015,15896,1,No,19,3,0,22,2,22,10
411,Giuseppe D Chouinard,18,No,Travel_Rarely,812,Sales,3,Medical,Female,69,1,Sales Representative,Single,1200,9724,1,No,12,3,0,0,2,0,0
412,Khalilah A Campo,28,No,Travel_Rarely,1476,Research & Development,2,Medical,Male,68,2,Healthcare Representative,Single,5661,4824,0,No,19,3,0,9,2,8,3
